experiment,iteration,sigma,attributes,objects,closure
668,1,3700,37,1144,3
668,2,3279,27,49,8
668,3,449,22,0,10
669,0,4298,40,202599,0
669,1,3643,36,1099,4
669,2,1767,25,0,8
670,0,4298,40,202599,0
670,1,3629,34,256,4
670,2,505,28,0,7
671,0,4298,40,202599,0
671,1,3700,36,324,3
671,2,2063,29,0,6
672,0,4298,40,202599,0
672,1,3673,36,230,4
672,2,1588,28,0,9
673,0,4298,40,202599,0
673,1,3479,36,418,4
673,2,496,29,0,7
674,0,4298,40,202599,0
674,1,3679,35,259,4
674,2,3197,25,0,10
675,0,4298,40,202599,0
675,1,2577,36,1227,4
675,2,746,27,20,9
675,3,266,15,0,11
676,0,4298,40,202599,0
676,1,3689,35,625,4
676,2,1287,22,0,11
677,0,4298,40,202599,0
677,1,2658,36,3116,3
677,2,2155,31,0,5
678,0,4298,40,202599,0
678,1,2405,35,232,5
678,2,872,30,1,9
679,0,4298,40,202599,0
679,1,2309,34,261,5
679,2,550,30,0,9
680,0,4298,40,202599,0
680,1,3696,36,475,4
680,2,2068,30,0,8
681,0,4298,40,202599,0
681,1,1014,36,651,4
681,2,340,17,0,10
682,0,4298,40,202599,0
682,1,3562,36,1031,4
682,2,1832,26,0,8
683,0,4298,40,202599,0
683,1,3586,28,1215,4
683,2,478,23,0,6
684,0,4298,40,202599,0
684,1,3595,34,236,4
684,2,1794,22,0,10
685,0,4298,40,202599,0
685,1,3430,33,834,4
685,2,292,24,0,8
686,0,4298,40,202599,0
686,1,3651,37,703,3
686,2,1950,29,0,7
687,0,4298,40,202599,0
687,1,3700,37,1089,3
687,2,508,28,0,7
688,0,4298,40,202599,0
688,1,2210,32,263,6
688,2,1500,27,0,9
689,0,4298,40,202599,0
689,1,3631,36,503,4
689,2,2324,28,0,9
690,0,4298,40,202599,0
690,1,2572,35,369,4
690,2,915,29,2,8
690,3,432,23,0,10
691,0,4298,40,202599,0
691,1,1002,35,360,4
691,2,502,27,0,8
692,0,4298,40,202599,0
692,1,3548,34,1124,4
692,2,1952,26,0,7
693,0,4298,40,202599,0
693,1,3700,37,1692,3
693,2,510,30,0,7
694,0,4298,40,202599,0
694,1,3700,36,224,4
694,2,1886,23,0,9
695,0,4298,40,202599,0
695,1,3643,36,216,4
695,2,1879,24,0,8
696,0,4298,40,202599,0
696,1,2110,31,807,6
696,2,1088,15,0,10
697,0,4298,40,202599,0
697,1,3700,37,1534,3
697,2,1970,20,0,8
698,0,4298,40,202599,0
698,1,3633,36,679,4
698,2,1745,26,0,9
699,0,4298,40,202599,0
699,1,2642,36,477,4
699,2,918,29,10,8
699,3,630,24,0,12
700,0,4298,40,202599,0
700,1,3694,35,1156,4
700,2,500,28,0,7
701,0,4298,40,202599,0
701,1,3583,36,588,4
701,2,1966,29,0,7
702,0,4298,40,202599,0
702,1,2443,34,613,5
702,2,689,29,4,9
702,3,446,20,0,13
703,0,4298,40,202599,0
703,1,2178,33,218,3
703,2,341,26,0,8
704,0,4298,40,202599,0
704,1,3700,37,1692,3
704,2,1210,24,0,9
705,0,4298,40,202599,0
705,1,2572,35,369,4
705,2,969,32,0,7
706,0,4298,40,202599,0
706,1,2409,35,259,5
706,2,860,30,1,8
707,0,4298,40,202599,0
707,1,1008,34,207,4
707,2,589,27,8,9
707,3,418,21,0,13
708,0,4298,40,202599,0
708,1,982,35,546,4
708,2,499,25,23,10
708,3,126,13,0,12
709,0,4298,40,202599,0
709,1,2608,36,769,4
709,2,2046,21,0,7
710,0,4298,40,202599,0
710,1,3700,37,1534,3
710,2,3202,29,0,9
711,0,4298,40,202599,0
711,1,3696,36,475,4
711,2,3198,29,41,8
711,3,1736,22,0,10
712,0,4298,40,202599,0
712,1,3657,36,212,4
712,2,2139,24,0,7
713,0,4298,40,202599,0
713,1,3412,33,318,5
713,2,1834,20,0,8
714,0,4298,40,202599,0
714,1,3672,37,271,3
714,2,1906,20,0,7
715,0,4298,40,202599,0
715,1,2540,34,628,4
715,2,785,29,59,8
715,3,352,24,1,12
716,0,4298,40,202599,0
716,1,2176,32,1026,4
716,2,468,25,0,9
717,0,4298,40,202599,0
717,1,3700,37,636,3
717,2,2101,31,0,7
718,0,4298,40,202599,0
718,1,3651,37,703,3
718,2,1886,30,0,7
719,0,4298,40,202599,0
719,1,2418,35,1467,5
719,2,1461,26,87,8
719,3,443,25,19,11
719,4,290,23,6,13
719,5,23,10,0,15
720,0,4298,40,202599,0
720,1,3678,37,3515,3
720,2,2720,23,1,7
721,0,4298,40,202599,0
721,1,1003,34,5773,4
721,2,503,30,0,6
722,0,4298,40,202599,0
722,1,3588,35,336,4
722,2,2615,28,2,8
722,3,1065,22,0,11
723,0,4298,40,202599,0
723,1,3700,37,558,3
723,2,1733,26,0,8
724,0,4298,40,202599,0
724,1,2238,33,880,5
724,2,734,28,0,9
725,0,4298,40,202599,0
725,1,2491,35,481,4
725,2,1998,30,0,6
726,0,4298,40,202599,0
726,1,985,35,550,4
726,2,494,28,1,9
727,0,4298,40,202599,0
727,1,2406,34,580,5
727,2,820,30,17,8
727,3,310,23,0,11
728,0,4298,40,202599,0
728,1,2178,33,218,3
728,2,475,25,0,8
729,0,4298,40,202599,0
729,1,3700,36,401,4
729,2,457,26,0,10
730,0,4298,40,202599,0
730,1,3405,33,236,5
730,2,1866,22,3,10
730,3,635,14,0,13
731,0,4298,40,202599,0
731,1,3617,34,568,4
731,2,1718,26,1,8
732,0,4298,40,202599,0
732,1,985,35,550,4
732,2,761,28,0,9
733,0,4298,40,202599,0
733,1,3583,36,588,4
733,2,1865,28,0,7
734,0,4298,40,202599,0
734,1,2176,32,1026,4
734,2,1716,22,0,9
735,0,4298,40,202599,0
735,1,2397,33,289,5
735,2,775,30,19,7
735,3,291,20,0,9
736,0,4298,40,202599,0
736,1,2350,35,250,5
736,2,872,31,0,8
737,0,4298,40,202599,0
737,1,3648,37,2132,3
737,2,1158,26,0,8
738,0,4298,40,202599,0
738,1,3668,37,298,3
738,2,2102,30,0,6
739,0,4298,40,202599,0
739,1,2176,34,790,5
739,2,1696,27,0,9
740,0,4298,40,202599,0
740,1,2458,34,285,5
740,2,573,29,12,9
740,3,337,25,0,12
741,0,4298,40,202599,0
741,1,786,36,766,4
741,2,294,25,0,7
742,0,4298,40,202599,0
742,1,2545,36,275,4
742,2,2011,25,0,7
743,0,4298,40,202599,0
743,1,3607,36,842,4
743,2,2324,26,34,9
743,3,154,21,0,11
744,0,4298,40,202599,0
744,1,3699,37,666,3
744,2,1979,29,0,8
745,0,4298,40,202599,0
745,1,3139,33,3218,4
745,2,1428,24,0,8
746,0,4298,40,202599,0
746,1,3700,37,1534,3
746,2,503,31,0,7
747,0,4298,40,202599,0
747,1,2577,36,1227,4
747,2,1532,30,124,8
747,3,1106,16,0,12
748,0,4298,40,202599,0
748,1,3633,36,486,4
748,2,1937,30,0,8
749,0,4298,40,202599,0
749,1,3633,36,486,4
749,2,1769,27,0,8
750,0,4298,40,202599,0
750,1,3633,36,486,4
750,2,457,26,0,9
751,0,4298,40,202599,0
751,1,3700,37,1859,3
751,2,2297,28,0,9
752,0,4298,40,202599,0
752,1,3581,33,669,4
752,2,2003,26,0,7
753,0,4298,40,202599,0
753,1,959,32,1413,5
753,2,357,21,98,10
753,3,14,10,0,12
754,0,4298,40,202599,0
754,1,2176,32,1026,4
754,2,461,25,0,9
755,0,4298,40,202599,0
755,1,3615,36,591,4
755,2,290,22,0,11
756,0,4298,40,202599,0
756,1,3672,35,701,4
756,2,500,25,0,8
757,0,4298,40,202599,0
757,1,984,36,660,4
757,2,442,26,8,10
757,3,284,17,0,14
758,0,4298,40,202599,0
758,1,1008,36,326,4
758,2,460,25,0,9
759,0,4298,40,202599,0
759,1,3674,35,230,4
759,2,2114,28,0,7
760,0,4298,40,202599,0
760,1,2608,35,209,4
760,2,787,30,0,8
761,0,4298,40,202599,0
761,1,668,33,294,7
761,2,358,24,23,11
761,3,33,12,0,13
762,0,4298,40,202599,0
762,1,3139,28,231,7
762,2,1804,20,3,12
762,3,666,12,0,16
763,0,4298,40,202599,0
763,1,3607,36,842,4
763,2,2611,26,1,8
764,0,4298,40,202599,0
764,1,2497,34,982,4
764,2,665,29,115,8
764,3,421,22,0,12
765,0,4298,40,202599,0
765,1,2341,35,931,5
765,2,470,26,4,9
765,3,76,13,0,12
766,0,4298,40,202599,0
766,1,3700,37,1556,3
766,2,508,31,0,7
767,0,4298,40,202599,0
767,1,3512,35,769,5
767,2,1566,25,0,9
768,0,4298,40,202599,0
768,1,3691,35,294,4
768,2,2063,29,0,7
769,0,4298,40,202599,0
769,1,2431,34,261,5
769,2,1561,29,36,8
769,3,535,26,21,10
769,4,333,21,0,13
770,0,4298,40,202599,0
770,1,3630,36,417,4
770,2,1497,23,0,9
771,0,4298,40,202599,0
771,1,3700,37,636,3
771,2,507,31,0,7
772,0,4298,40,202599,0
772,1,3542,35,261,4
772,2,506,30,0,7
773,0,4298,40,202599,0
773,1,2632,35,247,4
773,2,1347,28,0,9
774,0,4298,40,202599,0
774,1,3633,36,2672,4
774,2,2577,26,17,10
774,3,1291,21,0,12
775,0,4298,40,202599,0
775,1,3631,36,2364,4
775,2,1956,21,0,8
776,0,4298,40,202599,0
776,1,3692,33,364,4
776,2,1909,26,0,8
777,0,4298,40,202599,0
777,1,3633,36,2672,4
777,2,464,29,0,8
778,0,4298,40,202599,0
778,1,3690,36,810,4
778,2,2090,30,0,8
779,0,4298,40,202599,0
779,1,3602,36,346,4
779,2,1669,27,0,8
780,0,4298,40,202599,0
780,1,3617,34,568,4
780,2,1996,28,0,7
781,0,4298,40,202599,0
781,1,3662,32,252,4
781,2,1817,21,0,8
782,0,4298,40,202599,0
782,1,3692,33,364,4
782,2,1649,24,0,9
783,0,4298,40,202599,0
783,1,2405,34,272,5
783,2,1687,23,0,8
784,0,4298,40,202599,0
784,1,2176,32,1026,4
784,2,1708,26,3,9
784,3,310,13,0,13
785,0,4298,40,202599,0
785,1,2536,35,713,4
785,2,1879,16,0,9
786,0,4298,40,202599,0
786,1,3542,34,791,4
786,2,1687,20,0,8
787,0,4298,40,202599,0
787,1,2598,35,408,4
787,2,2048,28,0,7
788,0,4298,40,202599,0
788,1,2530,35,400,4
788,2,644,28,1,9
789,0,4298,40,202599,0
789,1,3662,35,3319,4
789,2,1895,26,0,8
790,0,4298,40,202599,0
790,1,2158,34,222,5
790,2,572,30,0,8
791,0,4298,40,202599,0
791,1,3700,37,1534,3
791,2,2155,31,0,6
792,0,4298,40,202599,0
792,1,3518,35,1601,4
792,2,459,21,0,8
793,0,4298,40,202599,0
793,1,3581,33,669,4
793,2,464,23,0,8
794,0,4298,40,202599,0
794,1,3700,37,663,3
794,2,2015,29,0,7
795,0,4298,40,202599,0
795,1,3672,37,271,3
795,2,508,31,0,6
796,0,4298,40,202599,0
796,1,3676,35,534,4
796,2,2940,24,0,10
797,0,4298,40,202599,0
797,1,3668,37,298,3
797,2,1980,26,0,6
798,0,4298,40,202599,0
798,1,2361,35,234,5
798,2,1888,30,0,9
799,0,4298,40,202599,0
799,1,2619,35,263,4
799,2,465,27,108,9
799,3,47,20,0,11
800,0,4298,40,202599,0
800,1,2517,35,617,4
800,2,2023,29,0,6
801,0,4298,40,202599,0
801,1,3538,36,680,4
801,2,487,28,0,7
802,0,4298,40,202599,0
802,1,945,33,499,6
802,2,477,26,0,8
803,0,4298,40,202599,0
803,1,3483,34,2369,4
803,2,2234,20,5,8
803,3,138,14,0,12
804,0,4298,40,202599,0
804,1,3691,36,439,4
804,2,293,25,0,8
805,0,4298,40,202599,0
805,1,3610,36,402,4
805,2,2511,22,0,8
806,0,4298,40,202599,0
806,1,2514,36,356,4
806,2,714,29,0,9
807,0,4298,40,202599,0
807,1,3665,36,1292,4
807,2,489,29,0,8
808,0,4298,40,202599,0
808,1,3638,37,1481,3
808,2,2876,28,2,8
808,3,1674,20,0,12
809,0,4298,40,202599,0
809,1,3630,36,263,4
809,2,1978,23,0,8
810,0,4298,40,202599,0
810,1,3689,36,261,4
810,2,314,27,0,10
811,0,4298,40,202599,0
811,1,2559,36,866,4
811,2,1781,27,0,8
812,0,4298,40,202599,0
812,1,3672,35,701,4
812,2,2037,28,0,8
813,0,4298,40,202599,0
813,1,3700,36,324,3
813,2,2063,29,0,6
814,0,4298,40,202599,0
814,1,3678,37,3515,3
814,2,1917,24,0,7
815,0,4298,40,202599,0
815,1,2356,35,213,5
815,2,729,30,1,9
816,0,4298,40,202599,0
816,1,2492,32,442,5
816,2,2025,22,0,7
817,0,4298,40,202599,0
817,1,2160,31,287,6
817,2,687,27,28,10
817,3,256,21,0,13
818,0,4298,40,202599,0
818,1,945,33,499,6
818,2,473,25,0,9
819,0,4298,40,202599,0
819,1,3596,35,934,4
819,2,1853,24,0,8
820,0,4298,40,202599,0
820,1,3700,37,636,3
820,2,1816,27,0,8
821,0,4298,40,202599,0
821,1,3620,34,702,4
821,2,2144,27,31,9
821,3,1046,15,0,12
822,0,4298,40,202599,0
822,1,3700,37,1859,3
822,2,3198,29,12,9
822,3,303,17,0,14
823,0,4298,40,202599,0
823,1,3654,34,889,4
823,2,2095,21,0,7
824,0,4298,40,202599,0
824,1,3700,37,1859,3
824,2,508,31,0,6
825,0,4298,40,202599,0
825,1,3692,33,364,4
825,2,2133,24,0,10
826,0,4298,40,202599,0
826,1,3577,31,2118,4
826,2,1998,24,0,7
827,0,4298,40,202599,0
827,1,3648,37,1193,3
827,2,1960,29,0,7
828,0,4298,40,202599,0
828,1,3646,35,380,4
828,2,1995,29,0,7
829,0,4298,40,202599,0
829,1,2597,36,262,4
829,2,1982,30,0,7
830,0,4298,40,202599,0
830,1,982,36,653,4
830,2,473,30,0,7
831,0,4298,40,202599,0
831,1,2535,36,269,4
831,2,2033,31,0,7
832,0,4298,40,202599,0
832,1,3617,34,568,4
832,2,1456,24,0,9
833,0,4298,40,202599,0
833,1,3699,37,666,3
833,2,502,30,0,7
834,0,4298,40,202599,0
834,1,2519,35,278,5
834,2,784,30,4,9
834,3,422,23,0,14
835,0,4298,40,202599,0
835,1,3654,36,4232,3
835,2,1760,27,0,7
836,0,4298,40,202599,0
836,1,3700,36,401,4
836,2,2677,23,0,9
837,0,4298,40,202599,0
837,1,3630,37,1429,3
837,2,3093,27,84,8
837,3,1449,19,0,14
838,0,4298,40,202599,0
838,1,3700,36,364,3
838,2,2064,29,0,7
839,0,4298,40,202599,0
839,1,2535,36,269,4
839,2,748,30,4,9
839,3,279,25,0,12
840,0,4298,40,202599,0
840,1,3662,34,5295,3
840,2,1989,26,0,7
841,0,4298,40,202599,0
841,1,2178,33,218,3
841,2,1214,25,0,9
842,0,4298,40,202599,0
842,1,2178,33,218,3
842,2,478,26,0,8
843,0,4298,40,202599,0
843,1,3692,33,364,4
843,2,2055,28,0,7
844,0,4298,40,202599,0
844,1,3456,33,549,5
844,2,128,24,0,11
845,0,4298,40,202599,0
845,1,2141,30,256,5
845,2,1727,21,0,11
846,0,4298,40,202599,0
846,1,985,35,550,4
846,2,761,28,0,9
847,0,4298,40,202599,0
847,1,3679,35,259,4
847,2,489,26,0,8
848,0,4298,40,202599,0
848,1,1002,36,244,4
848,2,421,27,10,10
848,3,281,19,0,15
849,0,4298,40,202599,0
849,1,2464,35,205,5
849,2,711,30,1,9
850,0,4298,40,202599,0
850,1,2605,34,1059,4
850,2,726,28,175,9
850,3,169,12,0,14
851,0,4298,40,202599,0
851,1,3396,35,385,4
851,2,1841,29,0,7
852,0,4298,40,202599,0
852,1,3655,37,3463,3
852,2,1759,26,0,7
853,0,4298,40,202599,0
853,1,3590,36,738,4
853,2,1877,26,0,8
854,0,4298,40,202599,0
854,1,3700,37,2106,3
854,2,1993,28,0,7
855,0,4298,40,202599,0
855,1,1003,36,351,4
855,2,507,30,0,7
856,0,4298,40,202599,0
856,1,3699,37,666,3
856,2,2100,30,0,7
857,0,4298,40,202599,0
857,1,3595,35,214,4
857,2,2752,24,0,10
858,0,4298,40,202599,0
858,1,3306,34,274,4
858,2,1276,24,0,8
859,0,4298,40,202599,0
859,1,3700,37,810,3
859,2,477,26,0,9
860,0,4298,40,202599,0
860,1,3700,37,558,3
860,2,2022,27,0,7
861,0,4298,40,202599,0
861,1,3700,37,1692,3
861,2,2031,28,0,7
862,0,4298,40,202599,0
862,1,3700,36,324,3
862,2,1997,28,0,7
863,0,4298,40,202599,0
863,1,2244,34,1144,5
863,2,1636,25,0,8
864,0,4298,40,202599,0
864,1,3700,37,1124,3
864,2,2072,30,0,7
865,0,4298,40,202599,0
865,1,2178,33,218,3
865,2,2040,27,3,8
865,3,391,13,0,12
866,0,4298,40,202599,0
866,1,3503,35,631,5
866,2,1704,24,0,9
867,0,4298,40,202599,0
867,1,3367,32,268,5
867,2,1843,27,0,7
868,0,4298,40,202599,0
868,1,3648,37,2132,3
868,2,2047,31,0,6
869,0,4298,40,202599,0
869,1,3646,35,380,4
869,2,2178,27,13,9
869,3,1062,22,0,12
870,0,4298,40,202599,0
870,1,2254,33,1402,5
870,2,800,30,188,8
870,3,410,22,0,12
871,0,4298,40,202599,0
871,1,3700,37,1859,3
871,2,2317,27,0,10
872,0,4298,40,202599,0
872,1,3699,37,666,3
872,2,1960,27,0,8
873,0,4298,40,202599,0
873,1,2176,32,1026,4
873,2,299,24,0,10
874,0,4298,40,202599,0
874,1,3672,37,271,3
874,2,1784,28,0,7
875,0,4298,40,202599,0
875,1,1009,35,355,4
875,2,459,29,13,9
875,3,42,18,0,14
876,0,4298,40,202599,0
876,1,3655,36,942,4
876,2,1901,28,0,8
877,0,4298,40,202599,0
877,1,3693,35,769,4
877,2,1290,21,0,9
878,0,4298,40,202599,0
878,1,3689,35,625,4
878,2,2091,27,0,8
879,0,4298,40,202599,0
879,1,3610,35,711,4
879,2,464,29,0,7
880,0,4298,40,202599,0
880,1,3700,37,1566,3
880,2,2058,30,0,7
881,0,4298,40,202599,0
881,1,2541,34,402,4
881,2,800,31,82,7
881,3,423,21,0,12
882,0,4298,40,202599,0
882,1,2496,33,247,5
882,2,814,28,11,9
882,3,582,23,0,13
883,0,4298,40,202599,0
883,1,2155,30,443,5
883,2,443,25,0,9
884,0,4298,40,202599,0
884,1,3692,37,1412,3
884,2,484,25,0,7
885,0,4298,40,202599,0
885,1,973,35,263,5
885,2,491,28,1,7
886,0,4298,40,202599,0
886,1,2524,35,801,4
886,2,934,30,1,8
887,0,4298,40,202599,0
887,1,2565,35,405,4
887,2,2065,29,0,7
888,0,4298,40,202599,0
888,1,2211,33,254,5
888,2,1732,26,0,7
889,0,4298,40,202599,0
889,1,3693,35,539,4
889,2,2125,28,0,7
890,0,4298,40,202599,0
890,1,3464,35,680,5
890,2,1518,25,0,10
891,0,4298,40,202599,0
891,1,2443,34,613,5
891,2,1956,28,0,8
892,0,4298,40,202599,0
892,1,3654,34,889,4
892,2,315,23,0,10
893,0,4298,40,202599,0
893,1,3696,36,332,4
893,2,2068,31,0,7
894,0,4298,40,202599,0
894,1,3700,37,1124,3
894,2,1973,27,0,8
895,0,4298,40,202599,0
895,1,3699,37,666,3
895,2,2138,24,0,7
896,0,4298,40,202599,0
896,1,3680,35,218,4
896,2,462,27,0,8
897,0,4298,40,202599,0
897,1,1010,35,295,4
897,2,475,27,0,8
898,0,4298,40,202599,0
898,1,950,35,400,5
898,2,474,30,0,7
899,0,4298,40,202599,0
899,1,3548,34,1124,4
899,2,1691,20,0,8
900,0,4298,40,202599,0
900,1,2824,27,214,6
900,2,309,18,0,10
901,0,4298,40,202599,0
901,1,2619,35,263,4
901,2,2114,28,0,7
902,0,4298,40,202599,0
902,1,2476,34,266,5
902,2,718,28,0,10
903,0,4298,40,202599,0
903,1,3700,37,663,3
903,2,2305,30,1,8
904,0,4298,40,202599,0
904,1,3372,33,1517,4
904,2,1819,27,0,7
905,0,4298,40,202599,0
905,1,3645,36,1016,4
905,2,1903,27,0,8
906,0,4298,40,202599,0
906,1,3318,33,286,4
906,2,2682,25,1,8
907,0,4298,40,202599,0
907,1,3471,36,259,4
907,2,314,25,0,9
908,0,4298,40,202599,0
908,1,861,34,828,5
908,2,388,27,0,8
909,0,4298,40,202599,0
909,1,3595,34,236,4
909,2,1957,19,0,8
910,0,4298,40,202599,0
910,1,984,33,228,5
910,2,573,20,7,11
910,3,104,13,0,17
911,0,4298,40,202599,0
911,1,3692,33,364,4
911,2,2176,24,4,9
911,3,102,14,0,14
912,0,4298,40,202599,0
912,1,3626,36,836,4
912,2,500,27,0,8
913,0,4298,40,202599,0
913,1,3668,37,298,3
913,2,1849,27,0,7
914,0,4298,40,202599,0
914,1,3643,36,439,4
914,2,460,28,0,8
915,0,4298,40,202599,0
915,1,3672,35,538,4
915,2,1895,26,0,8
916,0,4298,40,202599,0
916,1,3617,34,568,4
916,2,1951,26,0,7
917,0,4298,40,202599,0
917,1,3700,37,1534,3
917,2,2109,24,0,7
918,0,4298,40,202599,0
918,1,3648,37,1193,3
918,2,1437,28,0,8
919,0,4298,40,202599,0
919,1,3032,27,230,6
919,2,1557,22,0,9
920,0,4298,40,202599,0
920,1,3645,36,1016,4
920,2,1906,27,0,8
921,0,4298,40,202599,0
921,1,3676,36,696,4
921,2,3206,26,4,9
921,3,1456,19,0,13
922,0,4298,40,202599,0
922,1,3668,37,298,3
922,2,2310,23,1,10
923,0,4298,40,202599,0
923,1,3562,36,467,4
923,2,393,27,0,8
924,0,4298,40,202599,0
924,1,3700,37,3246,3
924,2,1179,25,3,9
924,3,39,14,0,14
925,0,4298,40,202599,0
925,1,3679,34,336,5
925,2,506,28,0,9
926,0,4298,40,202599,0
926,1,3700,36,388,3
926,2,2109,24,0,7
927,0,4298,40,202599,0
927,1,3372,33,1517,4
927,2,1661,21,0,8
928,0,4298,40,202599,0
928,1,3700,37,663,3
928,2,2139,30,0,7
929,0,4298,40,202599,0
929,1,3590,36,738,4
929,2,1194,23,0,10
930,0,4298,40,202599,0
930,1,1008,36,326,4
930,2,508,30,0,7
931,0,4298,40,202599,0
931,1,3700,37,1534,3
931,2,1978,26,0,8
932,0,4298,40,202599,0
932,1,2574,36,528,4
932,2,1907,29,0,7
933,0,4298,40,202599,0
933,1,3668,37,298,3
933,2,511,30,0,6
934,0,4298,40,202599,0
934,1,967,34,1691,5
934,2,485,29,0,7
935,0,4298,40,202599,0
935,1,3633,36,679,4
935,2,450,28,0,9
936,0,4298,40,202599,0
936,1,988,36,240,4
936,2,408,26,0,10
937,0,4298,40,202599,0
937,1,3522,36,351,4
937,2,973,24,0,10
938,0,4298,40,202599,0
938,1,3586,36,807,4
938,2,2904,28,6,9
938,3,1447,17,0,12
939,0,4298,40,202599,0
939,1,3459,36,285,4
939,2,1871,29,0,7
940,0,4298,40,202599,0
940,1,2194,35,439,5
940,2,1334,27,87,9
940,3,653,24,3,11
940,4,176,12,0,16
941,0,4298,40,202599,0
941,1,1009,35,223,4
941,2,510,30,0,6
942,0,4298,40,202599,0
942,1,3553,35,1077,4
942,2,1708,25,0,8
943,0,4298,40,202599,0
943,1,3700,37,1692,3
943,2,511,28,0,7
944,0,4298,40,202599,0
944,1,3662,34,5295,3
944,2,2036,27,0,6
945,0,4298,40,202599,0
945,1,3700,37,663,3
945,2,2033,30,0,7
946,0,4298,40,202599,0
946,1,3419,32,677,4
946,2,1230,15,0,9
947,0,4298,40,202599,0
947,1,3643,37,1107,3
947,2,2688,24,0,7
948,0,4298,40,202599,0
948,1,3633,36,486,4
948,2,453,30,0,8
949,0,4298,40,202599,0
949,1,2492,32,442,5
949,2,2023,22,0,9
950,0,4298,40,202599,0
950,1,2461,35,269,5
950,2,598,28,0,10
951,0,4298,40,202599,0
951,1,3600,34,211,4
951,2,1642,26,0,8
952,0,4298,40,202599,0
952,1,2528,36,1493,4
952,2,911,33,177,7
952,3,624,25,15,11
952,4,292,21,14,14
952,5,12,7,0,17
953,0,4298,40,202599,0
953,1,1011,34,216,4
953,2,510,28,0,7
954,0,4298,40,202599,0
954,1,2496,35,806,4
954,2,630,28,1,9
955,0,4298,40,202599,0
955,1,3700,37,1124,3
955,2,2139,30,0,7
956,0,4298,40,202599,0
956,1,2597,36,262,4
956,2,2101,30,0,7
957,0,4298,40,202599,0
957,1,3597,35,335,4
957,2,2007,30,0,7
958,0,4298,40,202599,0
958,1,3700,37,810,3
958,2,1965,24,0,8
959,0,4298,40,202599,0
959,1,3700,37,1692,3
959,2,1940,30,0,7
960,0,4298,40,202599,0
960,1,3630,37,1429,3
960,2,1919,28,0,7
961,0,4298,40,202599,0
961,1,2532,36,277,4
961,2,1979,29,0,7
962,0,4298,40,202599,0
962,1,2465,33,283,5
962,2,657,27,0,11
963,0,4298,40,202599,0
963,1,963,34,275,5
963,2,344,25,0,10
964,0,4298,40,202599,0
964,1,2433,28,401,7
964,2,1231,24,0,10
965,0,4298,40,202599,0
965,1,3579,36,909,4
965,2,1843,27,0,7
966,0,4298,40,202599,0
966,1,3493,36,516,4
966,2,1743,27,0,8
967,0,4298,40,202599,0
967,1,3678,36,785,4
967,2,497,30,0,8
968,0,4298,40,202599,0
968,1,2486,35,622,4
968,2,1993,26,0,6
969,0,4298,40,202599,0
969,1,3595,34,236,4
969,2,2724,28,1,8
970,0,4298,40,202599,0
970,1,3491,36,1186,4
970,2,1736,26,0,8
971,0,4298,40,202599,0
971,1,1014,36,229,4
971,2,499,27,0,8
972,0,4298,40,202599,0
972,1,3588,35,336,4
972,2,1434,26,0,9
973,0,4298,40,202599,0
973,1,3624,33,318,4
973,2,269,23,0,11
974,0,4298,40,202599,0
974,1,3615,36,591,4
974,2,1925,20,0,8
975,0,4298,40,202599,0
975,1,3700,37,663,3
975,2,2063,29,0,7
976,0,4298,40,202599,0
976,1,3544,33,3286,4
976,2,456,25,0,7
977,0,4298,40,202599,0
977,1,3692,33,364,4
977,2,1649,24,0,9
978,0,4298,40,202599,0
978,1,2361,35,234,5
978,2,741,30,1,9
979,0,4298,40,202599,0
979,1,3700,37,810,3
979,2,1729,26,0,8
980,0,4298,40,202599,0
980,1,2611,35,655,4
980,2,2106,22,0,7
981,0,4298,40,202599,0
981,1,3692,33,364,4
981,2,1957,26,0,8
982,0,4298,40,202599,0
982,1,3430,33,834,4
982,2,287,23,0,8
983,0,4298,40,202599,0
983,1,3673,36,456,4
983,2,1758,25,0,9
984,0,4298,40,202599,0
984,1,2503,36,1388,4
984,2,2006,29,0,7
985,0,4298,40,202599,0
985,1,3700,37,1920,3
985,2,2050,29,0,6
986,0,4298,40,202599,0
986,1,2394,34,232,5
986,2,717,29,4,9
986,3,332,24,0,13
987,0,4298,40,202599,0
987,1,3471,36,259,4
987,2,415,25,0,9
988,0,4298,40,202599,0
988,1,3673,36,456,4
988,2,1686,25,0,9
989,0,4298,40,202599,0
989,1,3643,36,869,4
989,2,1804,25,0,9
990,0,4298,40,202599,0
990,1,3700,37,1124,3
990,2,2067,27,0,7
991,0,4298,40,202599,0
991,1,615,34,353,6
991,2,140,25,0,9
992,0,4298,40,202599,0
992,1,3700,36,388,3
992,2,2037,27,0,7
993,0,4298,40,202599,0
993,1,3700,36,388,3
993,2,1831,28,0,8
994,0,4298,40,202599,0
994,1,3526,32,271,5
994,2,1716,18,0,9
995,0,4298,40,202599,0
995,1,3630,36,481,4
995,2,1905,20,0,8
996,0,4298,40,202599,0
996,1,2326,33,1026,5
996,2,1703,20,0,8
997,0,4298,40,202599,0
997,1,2532,36,294,4
997,2,1952,24,0,8
998,0,4298,40,202599,0
998,1,3296,31,278,5
998,2,1573,21,0,9
999,0,4298,40,202599,0
999,1,3668,37,298,3
999,2,2102,30,0,6
1000,0,4298,40,202599,0
1000,1,3677,37,596,3
1000,2,1588,27,0,7
