experiment,iteration,sigma,attributes,objects,closure
662,1,4172,40,252,6
662,2,2522,40,0,10
663,0,4933,40,202599,0
663,1,4287,40,871,4
663,2,2160,40,0,9
664,0,4933,40,202599,0
664,1,2342,40,1372,6
664,2,1850,40,0,9
665,0,4933,40,202599,0
665,1,4330,40,1859,3
665,2,2411,40,0,8
666,0,4933,40,202599,0
666,1,4109,40,631,5
666,2,3060,40,8,10
666,3,1416,40,0,14
667,0,4933,40,202599,0
667,1,4330,40,224,4
667,2,3612,40,1,10
668,0,4933,40,202599,0
668,1,4073,40,208,5
668,2,2359,40,50,9
668,3,818,40,0,13
669,0,4933,40,202599,0
669,1,4308,40,785,4
669,2,802,40,0,8
670,0,4933,40,202599,0
670,1,3911,40,677,4
670,2,2026,40,0,8
671,0,4933,40,202599,0
671,1,2903,40,358,5
671,2,916,40,0,9
672,0,4933,40,202599,0
672,1,1253,40,304,6
672,2,546,40,0,11
673,0,4933,40,202599,0
673,1,4330,40,388,3
673,2,3040,40,0,8
674,0,4933,40,202599,0
674,1,4330,40,810,3
674,2,2672,40,0,7
675,0,4933,40,202599,0
675,1,4272,40,380,4
675,2,2504,40,0,8
676,0,4933,40,202599,0
676,1,4267,40,352,4
676,2,2174,40,0,9
677,0,4933,40,202599,0
677,1,4260,40,442,4
677,2,763,40,0,8
678,0,4933,40,202599,0
678,1,3153,40,1444,4
678,2,2648,40,0,6
679,0,4933,40,202599,0
679,1,3137,40,405,4
679,2,1182,40,3,8
679,3,692,40,0,10
680,0,4933,40,202599,0
680,1,4330,40,663,3
680,2,2291,40,0,9
681,0,4933,40,202599,0
681,1,2822,40,260,5
681,2,1702,40,0,8
682,0,4933,40,202599,0
682,1,4330,40,1692,3
682,2,1829,40,0,8
683,0,4933,40,202599,0
683,1,3714,40,388,6
683,2,2077,40,0,9
684,0,4933,40,202599,0
684,1,4254,40,249,4
684,2,2051,40,0,8
685,0,4933,40,202599,0
685,1,4287,40,252,4
685,2,477,40,0,10
686,0,4933,40,202599,0
686,1,3187,40,758,4
686,2,1212,40,255,7
686,3,914,40,8,10
686,4,444,40,0,13
687,0,4933,40,202599,0
687,1,1310,40,351,4
687,2,724,40,0,10
688,0,4933,40,202599,0
688,1,4324,40,1156,4
688,2,2428,40,0,9
689,0,4933,40,202599,0
689,1,4215,40,1778,4
689,2,1711,40,0,8
690,0,4933,40,202599,0
690,1,4330,40,1124,3
690,2,2197,40,0,9
691,0,4933,40,202599,0
691,1,3033,40,1936,4
691,2,726,40,77,9
691,3,318,40,0,11
692,0,4933,40,202599,0
692,1,3799,40,286,4
692,2,453,40,0,8
693,0,4933,40,202599,0
693,1,4330,40,810,3
693,2,2557,40,0,8
694,0,4933,40,202599,0
694,1,2874,40,208,5
694,2,2289,40,0,8
695,0,4933,40,202599,0
695,1,1237,40,281,4
695,2,526,40,0,8
696,0,4933,40,202599,0
696,1,3032,40,296,4
696,2,1066,40,96,6
696,3,226,40,0,10
697,0,4933,40,202599,0
697,1,4211,40,454,4
697,2,2151,40,0,8
698,0,4933,40,202599,0
698,1,4330,40,388,3
698,2,2682,40,0,7
699,0,4933,40,202599,0
699,1,4330,40,636,3
699,2,2693,40,0,7
700,0,4933,40,202599,0
700,1,4064,40,586,4
700,2,2460,40,0,7
701,0,4933,40,202599,0
701,1,4274,40,2132,3
701,2,2503,40,0,7
702,0,4933,40,202599,0
702,1,1309,40,337,4
702,2,539,40,0,8
703,0,4933,40,202599,0
703,1,4253,40,836,4
703,2,813,40,0,8
704,0,4933,40,202599,0
704,1,3181,40,330,4
704,2,2677,40,0,6
705,0,4933,40,202599,0
705,1,1064,40,379,5
705,2,592,40,0,7
706,0,4933,40,202599,0
706,1,2701,40,227,5
706,2,2075,40,0,8
707,0,4933,40,202599,0
707,1,4294,40,298,3
707,2,821,40,0,6
708,0,4933,40,202599,0
708,1,4176,40,271,5
708,2,2463,40,0,9
709,0,4933,40,202599,0
709,1,4220,40,842,4
709,2,2345,40,0,8
710,0,4933,40,202599,0
710,1,4267,40,352,4
710,2,2436,40,0,8
711,0,4933,40,202599,0
711,1,4216,40,214,4
711,2,2138,40,0,7
712,0,4933,40,202599,0
712,1,1321,40,914,4
712,2,797,40,0,9
713,0,4933,40,202599,0
713,1,4330,40,663,3
713,2,818,40,0,7
714,0,4933,40,202599,0
714,1,4330,40,385,3
714,2,811,40,0,7
715,0,4933,40,202599,0
715,1,4298,40,1238,4
715,2,2062,40,0,10
716,0,4933,40,202599,0
716,1,4330,40,3246,3
716,2,2399,40,0,8
717,0,4933,40,202599,0
717,1,2831,40,480,5
717,2,1817,40,0,8
718,0,4933,40,202599,0
718,1,3099,40,305,4
718,2,2601,40,0,7
719,0,4933,40,202599,0
719,1,4292,40,267,4
719,2,1942,40,0,10
720,0,4933,40,202599,0
720,1,4199,40,807,4
720,2,59,40,0,10
721,0,4933,40,202599,0
721,1,3189,40,209,4
721,2,2687,40,0,6
722,0,4933,40,202599,0
722,1,4306,40,435,3
722,2,2433,40,0,8
723,0,4933,40,202599,0
723,1,4216,40,346,4
723,2,2203,40,0,9
724,0,4933,40,202599,0
724,1,2905,40,232,5
724,2,667,40,9,9
724,3,195,40,0,14
725,0,4933,40,202599,0
725,1,4257,40,417,4
725,2,2212,40,0,8
726,0,4933,40,202599,0
726,1,4320,40,810,4
726,2,2713,40,0,7
727,0,4933,40,202599,0
727,1,1319,40,423,4
727,2,800,40,0,7
728,0,4933,40,202599,0
728,1,4330,40,1920,3
728,2,2536,40,0,7
729,0,4933,40,202599,0
729,1,4296,40,456,4
729,2,1365,40,0,10
730,0,4933,40,202599,0
730,1,2615,40,254,5
730,2,662,40,0,10
731,0,4933,40,202599,0
731,1,4294,40,298,3
731,2,2468,40,0,7
732,0,4933,40,202599,0
732,1,2657,40,1723,5
732,2,758,40,82,8
732,3,258,40,3,13
732,4,3,40,0,17
733,0,4933,40,202599,0
733,1,3239,40,3116,3
733,2,2736,40,0,5
734,0,4933,40,202599,0
734,1,4330,40,636,3
734,2,2506,40,0,7
735,0,4933,40,202599,0
735,1,4301,40,289,4
735,2,2252,40,0,9
736,0,4933,40,202599,0
736,1,4041,40,302,5
736,2,1715,40,0,10
737,0,4933,40,202599,0
737,1,1306,40,5773,4
737,2,955,40,88,8
737,3,565,40,0,10
738,0,4933,40,202599,0
738,1,4330,40,1124,3
738,2,821,40,0,7
739,0,4933,40,202599,0
739,1,4242,40,2364,4
739,2,2489,40,0,8
740,0,4933,40,202599,0
740,1,4189,40,755,4
740,2,772,40,0,7
741,0,4933,40,202599,0
741,1,4330,40,636,3
741,2,2547,40,0,7
742,0,4933,40,202599,0
742,1,4004,40,223,4
742,2,2378,40,0,7
743,0,4933,40,202599,0
743,1,4275,40,420,4
743,2,524,40,0,9
744,0,4933,40,202599,0
744,1,1323,40,253,4
744,2,511,40,2,10
744,3,246,40,0,16
745,0,4933,40,202599,0
745,1,4180,40,287,4
745,2,2528,40,0,7
746,0,4933,40,202599,0
746,1,3181,40,216,4
746,2,2470,40,0,9
747,0,4933,40,202599,0
747,1,4287,40,3319,4
747,2,2568,40,5,10
747,3,773,40,0,14
748,0,4933,40,202599,0
748,1,2769,40,1516,5
748,2,1126,40,54,8
748,3,647,40,0,10
749,0,4933,40,202599,0
749,1,4287,40,2357,4
749,2,778,40,0,8
750,0,4933,40,202599,0
750,1,2952,40,260,5
750,2,2402,40,0,8
751,0,4933,40,202599,0
751,1,2580,40,376,6
751,2,2161,40,0,8
752,0,4933,40,202599,0
752,1,3009,40,915,4
752,2,1046,40,157,6
752,3,499,40,0,12
753,0,4933,40,202599,0
753,1,4287,40,5295,3
753,2,2540,40,0,7
754,0,4933,40,202599,0
754,1,4253,40,836,4
754,2,3492,40,62,9
754,3,634,40,0,13
755,0,4933,40,202599,0
755,1,1310,40,351,4
755,2,963,40,0,9
756,0,4933,40,202599,0
756,1,4294,40,298,3
756,2,2374,40,0,7
757,0,4933,40,202599,0
757,1,3186,40,666,4
757,2,2679,40,0,6
758,0,4933,40,202599,0
758,1,3168,40,1059,4
758,2,2660,40,1,6
759,0,4933,40,202599,0
759,1,4275,40,703,3
759,2,2298,40,0,7
760,0,4933,40,202599,0
760,1,4328,40,550,4
760,2,2506,40,0,8
761,0,4933,40,202599,0
761,1,2712,40,265,5
761,2,1439,40,10,10
761,3,897,40,0,14
762,0,4933,40,202599,0
762,1,4330,40,1859,3
762,2,2482,40,0,8
763,0,4933,40,202599,0
763,1,1311,40,423,4
763,2,453,40,9,9
763,3,11,40,0,14
764,0,4933,40,202599,0
764,1,4330,40,1859,3
764,2,2713,40,0,7
765,0,4933,40,202599,0
765,1,2965,40,285,5
765,2,593,40,0,10
766,0,4933,40,202599,0
766,1,3099,40,305,4
766,2,766,40,2,9
766,3,338,40,0,11
767,0,4933,40,202599,0
767,1,4330,40,1124,3
767,2,2448,40,0,8
768,0,4933,40,202599,0
768,1,4272,40,380,4
768,2,2320,40,0,8
769,0,4933,40,202599,0
769,1,2535,40,342,6
769,2,722,40,0,10
770,0,4933,40,202599,0
770,1,3166,40,262,4
770,2,2594,40,0,7
771,0,4933,40,202599,0
771,1,3596,40,3218,4
771,2,315,40,0,10
772,0,4933,40,202599,0
772,1,4309,40,336,5
772,2,793,40,0,8
773,0,4933,40,202599,0
773,1,4284,40,270,4
773,2,1450,40,0,9
774,0,4933,40,202599,0
774,1,2765,40,218,3
774,2,2593,40,3,8
774,3,664,40,0,12
775,0,4933,40,202599,0
775,1,3560,40,230,6
775,2,1576,40,0,10
776,0,4933,40,202599,0
776,1,4153,40,229,6
776,2,2431,40,0,9
777,0,4933,40,202599,0
777,1,3958,40,891,4
777,2,1539,40,0,9
778,0,4933,40,202599,0
778,1,4329,40,666,3
778,2,2447,40,0,8
779,0,4933,40,202599,0
779,1,3854,40,849,5
779,2,3060,40,0,11
780,0,4933,40,202599,0
780,1,4330,40,1859,3
780,2,2624,40,0,7
781,0,4933,40,202599,0
781,1,4074,40,1019,4
781,2,2189,40,0,8
782,0,4933,40,202599,0
782,1,4319,40,261,4
782,2,2455,40,0,9
783,0,4933,40,202599,0
783,1,1319,40,423,4
783,2,453,40,0,10
784,0,4933,40,202599,0
784,1,4329,40,666,3
784,2,2515,40,0,8
785,0,4933,40,202599,0
785,1,3861,40,1517,4
785,2,476,40,0,7
786,0,4933,40,202599,0
786,1,1310,40,351,4
786,2,770,40,0,8
787,0,4933,40,202599,0
787,1,4124,40,1380,5
787,2,3093,40,7,9
787,3,936,40,0,14
788,0,4933,40,202599,0
788,1,3542,40,233,5
788,2,1899,40,11,10
788,3,854,40,0,13
789,0,4933,40,202599,0
789,1,3097,40,801,4
789,2,1193,40,1,8
790,0,4933,40,202599,0
790,1,4151,40,3286,4
790,2,1975,40,0,8
791,0,4933,40,202599,0
791,1,2940,40,783,5
791,2,2334,40,0,8
792,0,4933,40,202599,0
792,1,3036,40,447,4
792,2,810,40,5,9
792,3,496,40,0,13
793,0,4933,40,202599,0
793,1,4083,40,259,4
793,2,2159,40,0,8
794,0,4933,40,202599,0
794,1,4321,40,439,4
794,2,2187,40,0,9
795,0,4933,40,202599,0
795,1,4263,40,869,4
795,2,789,40,0,8
796,0,4933,40,202599,0
796,1,1322,40,460,4
796,2,433,40,1,10
797,0,4933,40,202599,0
797,1,4074,40,412,5
797,2,2093,40,0,10
798,0,4933,40,202599,0
798,1,1320,40,295,4
798,2,821,40,0,7
799,0,4933,40,202599,0
799,1,4319,40,261,4
799,2,2570,40,0,7
800,0,4933,40,202599,0
800,1,4330,40,401,4
800,2,771,40,0,8
801,0,4933,40,202599,0
801,1,4292,40,267,4
801,2,1879,40,0,10
802,0,4933,40,202599,0
802,1,3857,40,268,5
802,2,2087,40,0,9
803,0,4933,40,202599,0
803,1,4330,40,636,3
803,2,3976,40,11,8
803,3,2170,40,0,12
804,0,4933,40,202599,0
804,1,2939,40,8675,4
804,2,2439,40,0,8
805,0,4933,40,202599,0
805,1,4299,40,1304,4
805,2,753,40,0,8
806,0,4933,40,202599,0
806,1,4330,40,559,3
806,2,3976,40,11,8
806,3,1852,40,0,12
807,0,4933,40,202599,0
807,1,2765,40,218,3
807,2,548,40,0,8
808,0,4933,40,202599,0
808,1,2959,40,316,5
808,2,1367,40,70,9
808,3,1053,40,0,11
809,0,4933,40,202599,0
809,1,2681,40,2945,5
809,2,1951,40,0,8
810,0,4933,40,202599,0
810,1,3191,40,263,4
810,2,2685,40,0,7
811,0,4933,40,202599,0
811,1,4213,40,711,4
811,2,749,40,0,7
812,0,4933,40,202599,0
812,1,3186,40,666,4
812,2,2676,40,0,7
813,0,4933,40,202599,0
813,1,4330,40,2106,3
813,2,2517,40,0,7
814,0,4933,40,202599,0
814,1,4330,40,1920,3
814,2,2233,40,0,7
815,0,4933,40,202599,0
815,1,4326,40,475,4
815,2,3698,40,7,9
815,3,2216,40,0,12
816,0,4933,40,202599,0
816,1,3171,40,247,4
816,2,2675,40,0,6
817,0,4933,40,202599,0
817,1,4174,40,206,4
817,2,1786,40,0,9
818,0,4933,40,202599,0
818,1,4242,40,591,4
818,2,1769,40,0,9
819,0,4933,40,202599,0
819,1,2916,40,657,5
819,2,889,40,1,9
820,0,4933,40,202599,0
820,1,4242,40,2364,4
820,2,2122,40,0,9
821,0,4933,40,202599,0
821,1,4329,40,666,3
821,2,817,40,0,7
822,0,4933,40,202599,0
822,1,2857,40,453,5
822,2,2344,40,0,10
823,0,4933,40,202599,0
823,1,4329,40,666,3
823,2,793,40,0,7
824,0,4933,40,202599,0
824,1,4053,40,680,5
824,2,1919,40,0,9
825,0,4933,40,202599,0
825,1,1317,40,207,4
825,2,868,40,0,10
826,0,4933,40,202599,0
826,1,4330,40,810,3
826,2,2233,40,0,7
827,0,4933,40,202599,0
827,1,4197,40,259,4
827,2,1778,40,0,10
828,0,4933,40,202599,0
828,1,3189,40,209,4
828,2,2687,40,0,7
829,0,4933,40,202599,0
829,1,3039,40,269,4
829,2,698,40,3,9
829,3,207,40,0,12
830,0,4933,40,202599,0
830,1,4330,40,324,3
830,2,2552,40,0,7
831,0,4933,40,202599,0
831,1,2730,40,319,4
831,2,2235,40,0,7
832,0,4933,40,202599,0
832,1,4234,40,402,4
832,2,2596,40,20,9
832,3,1213,40,0,13
833,0,4933,40,202599,0
833,1,2653,40,1268,5
833,2,1871,40,325,8
833,3,1412,40,0,11
834,0,4933,40,202599,0
834,1,4320,40,810,4
834,2,2439,40,0,9
835,0,4933,40,202599,0
835,1,4330,40,1920,3
835,2,3540,40,83,9
835,3,1653,40,1,13
836,0,4933,40,202599,0
836,1,4161,40,261,4
836,2,2355,40,0,7
837,0,4933,40,202599,0
837,1,3189,40,209,4
837,2,815,40,0,9
838,0,4933,40,202599,0
838,1,1321,40,651,4
838,2,807,40,0,7
839,0,4933,40,202599,0
839,1,4067,40,693,4
839,2,999,40,0,10
840,0,4933,40,202599,0
840,1,4244,40,556,4
840,2,2408,40,0,8
841,0,4933,40,202599,0
841,1,3920,40,205,5
841,2,2222,40,0,8
842,0,4933,40,202599,0
842,1,3149,40,369,4
842,2,1214,40,1,8
843,0,4933,40,202599,0
843,1,4330,40,1920,3
843,2,2353,40,0,8
844,0,4933,40,202599,0
844,1,2951,40,205,5
844,2,2352,40,0,8
845,0,4933,40,202599,0
845,1,4190,40,295,5
845,2,2933,40,3,10
845,3,1087,40,0,13
846,0,4933,40,202599,0
846,1,4330,40,810,3
846,2,2713,40,0,7
847,0,4933,40,202599,0
847,1,2829,40,1347,5
847,2,1011,40,0,8
848,0,4933,40,202599,0
848,1,4252,40,212,4
848,2,2437,40,0,8
849,0,4933,40,202599,0
849,1,4287,40,3319,4
849,2,2373,40,0,8
850,0,4933,40,202599,0
850,1,4330,40,373,4
850,2,2525,40,0,9
851,0,4933,40,202599,0
851,1,2801,40,234,5
851,2,2326,40,0,8
852,0,4933,40,202599,0
852,1,3781,40,274,4
852,2,1769,40,0,8
853,0,4933,40,202599,0
853,1,2594,40,206,5
853,2,634,40,59,9
853,3,331,40,0,14
854,0,4933,40,202599,0
854,1,4081,40,418,4
854,2,799,40,0,7
855,0,4933,40,202599,0
855,1,4244,40,486,4
855,2,624,40,0,8
856,0,4933,40,202599,0
856,1,2707,40,246,5
856,2,465,40,0,11
857,0,4933,40,202599,0
857,1,4328,40,550,4
857,2,2536,40,0,8
858,0,4933,40,202599,0
858,1,4263,40,1107,3
858,2,1927,40,0,9
859,0,4933,40,202599,0
859,1,4330,40,388,3
859,2,2695,40,0,9
860,0,4933,40,202599,0
860,1,4330,40,1319,3
860,2,570,40,0,8
861,0,4933,40,202599,0
861,1,1285,40,550,4
861,2,549,40,16,10
861,3,190,40,0,14
862,0,4933,40,202599,0
862,1,4284,40,1737,4
862,2,788,40,0,7
863,0,4933,40,202599,0
863,1,3181,40,216,4
863,2,691,40,2,9
863,3,160,40,0,13
864,0,4933,40,202599,0
864,1,4296,40,271,3
864,2,3449,40,2,7
864,3,2146,40,0,9
865,0,4933,40,202599,0
865,1,4161,40,261,4
865,2,2455,40,0,7
866,0,4933,40,202599,0
866,1,2839,40,329,4
866,2,804,40,0,8
867,0,4933,40,202599,0
867,1,3056,40,402,4
867,2,2558,40,0,8
868,0,4933,40,202599,0
868,1,3203,40,535,4
868,2,1163,40,19,8
868,3,694,40,0,11
869,0,4933,40,202599,0
869,1,4330,40,388,3
869,2,820,40,0,7
870,0,4933,40,202599,0
870,1,4324,40,1156,4
870,2,804,40,0,7
871,0,4933,40,202599,0
871,1,4309,40,336,5
871,2,2286,40,0,10
872,0,4933,40,202599,0
872,1,4284,40,1737,4
872,2,2473,40,0,8
873,0,4933,40,202599,0
873,1,4067,40,693,4
873,2,2514,40,8,10
873,3,1297,40,0,12
874,0,4933,40,202599,0
874,1,4294,40,298,3
874,2,2388,40,0,7
875,0,4933,40,202599,0
875,1,4330,40,1920,3
875,2,2473,40,0,8
876,0,4933,40,202599,0
876,1,3218,40,477,4
876,2,2714,40,0,7
877,0,4933,40,202599,0
877,1,4258,40,270,4
877,2,809,40,0,7
878,0,4933,40,202599,0
878,1,4287,40,3319,4
878,2,776,40,0,8
879,0,4933,40,202599,0
879,1,2765,40,218,3
879,2,524,40,0,8
880,0,4933,40,202599,0
880,1,4124,40,2903,5
880,2,714,40,0,8
881,0,4933,40,202599,0
881,1,4253,40,836,4
881,2,2343,40,0,10
882,0,4933,40,202599,0
882,1,3026,40,266,5
882,2,691,40,1,9
883,0,4933,40,202599,0
883,1,1258,40,275,5
883,2,929,40,1,8
884,0,4933,40,202599,0
884,1,3121,40,795,4
884,2,1212,40,1,8
885,0,4933,40,202599,0
885,1,4326,40,937,4
885,2,2636,40,0,7
886,0,4933,40,202599,0
886,1,3893,40,1323,4
886,2,1962,40,0,8
887,0,4933,40,202599,0
887,1,4330,40,324,3
887,2,2585,40,1,7
888,0,4933,40,202599,0
888,1,4329,40,523,4
888,2,794,40,0,7
889,0,4933,40,202599,0
889,1,3133,40,866,4
889,2,707,40,16,9
889,3,278,40,0,11
890,0,4933,40,202599,0
890,1,4329,40,666,3
890,2,2565,40,0,8
891,0,4933,40,202599,0
891,1,4330,40,1534,3
891,2,3600,40,0,9
892,0,4933,40,202599,0
892,1,4232,40,1865,4
892,2,2361,40,11,8
892,3,1224,40,0,11
893,0,4933,40,202599,0
893,1,4076,40,756,4
893,2,1627,40,0,8
894,0,4933,40,202599,0
894,1,4084,40,274,4
894,2,804,40,0,7
895,0,4933,40,202599,0
895,1,1216,40,1365,6
895,2,706,40,0,10
896,0,4933,40,202599,0
896,1,4330,40,1692,3
896,2,2237,40,0,7
897,0,4933,40,202599,0
897,1,4319,40,261,4
897,2,2540,40,0,9
898,0,4933,40,202599,0
898,1,3037,40,284,5
898,2,2562,40,0,7
899,0,4933,40,202599,0
899,1,3036,40,294,4
899,2,1001,40,0,8
900,0,4933,40,202599,0
900,1,4294,40,298,3
900,2,2257,40,0,7
901,0,4933,40,202599,0
901,1,4330,40,1534,3
901,2,2330,40,0,8
902,0,4933,40,202599,0
902,1,4214,40,236,4
902,2,2301,40,0,8
903,0,4933,40,202599,0
903,1,2615,40,254,5
903,2,2136,40,0,7
904,0,4933,40,202599,0
904,1,4253,40,2200,4
904,2,2524,40,0,8
905,0,4933,40,202599,0
905,1,2546,40,317,5
905,2,1259,40,1,7
906,0,4933,40,202599,0
906,1,1312,40,244,5
906,2,581,40,0,10
907,0,4933,40,202599,0
907,1,4272,40,260,4
907,2,2304,40,0,8
908,0,4933,40,202599,0
908,1,4254,40,800,4
908,2,796,40,0,8
909,0,4933,40,202599,0
909,1,4330,40,401,4
909,2,2564,40,0,11
910,0,4933,40,202599,0
910,1,1258,40,275,5
910,2,748,40,0,8
911,0,4933,40,202599,0
911,1,4330,40,636,3
911,2,2326,40,0,8
912,0,4933,40,202599,0
912,1,2834,40,373,5
912,2,2341,40,0,7
913,0,4933,40,202599,0
913,1,4308,40,785,4
913,2,802,40,0,8
914,0,4933,40,202599,0
914,1,3145,40,270,4
914,2,1236,40,0,8
915,0,4933,40,202599,0
915,1,4329,40,666,3
915,2,2314,40,0,8
916,0,4933,40,202599,0
916,1,4076,40,756,4
916,2,1627,40,0,8
917,0,4933,40,202599,0
917,1,4330,40,1920,3
917,2,2116,40,0,9
918,0,4933,40,202599,0
918,1,3191,40,224,4
918,2,2255,40,0,9
919,0,4933,40,202599,0
919,1,4328,40,246,4
919,2,2527,40,0,8
920,0,4933,40,202599,0
920,1,3174,40,408,4
920,2,1280,40,0,7
921,0,4933,40,202599,0
921,1,4274,40,322,4
921,2,1878,40,0,10
922,0,4933,40,202599,0
922,1,3189,40,209,4
922,2,872,40,0,9
923,0,4933,40,202599,0
923,1,2693,40,261,5
923,2,486,40,27,9
923,3,288,40,0,15
924,0,4933,40,202599,0
924,1,3006,40,422,5
924,2,1111,40,36,8
924,3,679,40,0,10
925,0,4933,40,202599,0
925,1,4056,40,285,4
925,2,1933,40,0,8
926,0,4933,40,202599,0
926,1,3012,40,400,5
926,2,2511,40,0,7
927,0,4933,40,202599,0
927,1,4074,40,412,5
927,2,2196,40,0,9
928,0,4933,40,202599,0
928,1,4024,40,1231,5
928,2,523,40,0,11
929,0,4933,40,202599,0
929,1,4289,40,1292,4
929,2,2178,40,0,9
930,0,4933,40,202599,0
930,1,3099,40,305,4
930,2,2591,40,0,9
931,0,4933,40,202599,0
931,1,1323,40,253,4
931,2,788,40,0,8
932,0,4933,40,202599,0
932,1,2471,40,422,6
932,2,836,40,16,9
932,3,429,40,0,11
933,0,4933,40,202599,0
933,1,3203,40,535,4
933,2,2536,40,0,8
934,0,4933,40,202599,0
934,1,2765,40,218,3
934,2,1470,40,0,9
935,0,4933,40,202599,0
935,1,4287,40,252,4
935,2,522,40,0,9
936,0,4933,40,202599,0
936,1,1324,40,229,4
936,2,821,40,0,7
937,0,4933,40,202599,0
937,1,4237,40,702,4
937,2,2437,40,0,8
938,0,4933,40,202599,0
938,1,4272,40,260,4
938,2,2472,40,0,8
939,0,4933,40,202599,0
939,1,3126,40,338,4
939,2,2627,40,0,7
940,0,4933,40,202599,0
940,1,4075,40,1186,4
940,2,2300,40,9,9
940,3,1479,40,0,12
941,0,4933,40,202599,0
941,1,1298,40,240,4
941,2,791,40,0,9
942,0,4933,40,202599,0
942,1,4303,40,534,4
942,2,809,40,0,8
943,0,4933,40,202599,0
943,1,4258,40,270,4
943,2,3126,40,0,9
944,0,4933,40,202599,0
944,1,3126,40,338,4
944,2,1004,40,4,8
944,3,520,40,0,10
945,0,4933,40,202599,0
945,1,3191,40,224,4
945,2,2531,40,0,7
946,0,4933,40,202599,0
946,1,4295,40,377,4
946,2,2018,40,0,10
947,0,4933,40,202599,0
947,1,4077,40,467,4
947,2,589,40,0,8
948,0,4933,40,202599,0
948,1,3151,40,1227,4
948,2,1205,40,73,7
948,3,643,40,0,12
949,0,4933,40,202599,0
949,1,4330,40,663,3
949,2,2586,40,0,10
950,0,4933,40,202599,0
950,1,2905,40,232,5
950,2,836,40,34,8
950,3,331,40,0,11
951,0,4933,40,202599,0
951,1,4321,40,439,4
951,2,2661,40,0,8
952,0,4933,40,202599,0
952,1,4124,40,1380,5
952,2,3636,40,11,10
952,3,1840,40,0,13
953,0,4933,40,202599,0
953,1,3045,40,313,4
953,2,2554,40,0,6
954,0,4933,40,202599,0
954,1,4303,40,472,4
954,2,2639,40,0,8
955,0,4933,40,202599,0
955,1,4304,40,1693,3
955,2,2189,40,0,8
956,0,4933,40,202599,0
956,1,2704,40,1040,5
956,2,332,40,0,9
957,0,4933,40,202599,0
957,1,2796,40,1666,5
957,2,1967,40,0,8
958,0,4933,40,202599,0
958,1,4326,40,332,4
958,2,2263,40,0,9
959,0,4933,40,202599,0
959,1,3762,40,1024,4
959,2,455,40,0,7
960,0,4933,40,202599,0
960,1,4330,40,1920,3
960,2,2683,40,0,7
961,0,4933,40,202599,0
961,1,2642,40,1308,5
961,2,833,40,327,8
961,3,386,40,2,12
961,4,250,40,0,15
962,0,4933,40,202599,0
962,1,2933,40,463,5
962,2,2430,40,0,8
963,0,4933,40,202599,0
963,1,1237,40,281,4
963,2,485,40,0,9
964,0,4933,40,202599,0
964,1,4289,40,1956,4
964,2,2208,40,0,8
965,0,4933,40,202599,0
965,1,2956,40,1662,5
965,2,1954,40,0,9
966,0,4933,40,202599,0
966,1,1318,40,326,4
966,2,538,40,0,10
967,0,4933,40,202599,0
967,1,4330,40,636,3
967,2,2687,40,0,6
968,0,4933,40,202599,0
968,1,2527,40,976,6
968,2,1961,40,0,9
969,0,4933,40,202599,0
969,1,1295,40,511,4
969,2,763,40,0,8
970,0,4933,40,202599,0
970,1,4330,40,1089,3
970,2,787,40,0,8
971,0,4933,40,202599,0
971,1,4217,40,535,4
971,2,2428,40,0,7
972,0,4933,40,202599,0
972,1,1310,40,377,5
972,2,808,40,0,8
973,0,4933,40,202599,0
973,1,4330,40,1692,3
973,2,2466,40,0,8
974,0,4933,40,202599,0
974,1,2844,40,1026,5
974,2,2368,40,0,9
975,0,4933,40,202599,0
975,1,4257,40,503,4
975,2,2559,40,0,7
976,0,4933,40,202599,0
976,1,2666,40,280,5
976,2,227,40,0,11
977,0,4933,40,202599,0
977,1,1282,40,344,4
977,2,608,40,0,10
978,0,4933,40,202599,0
978,1,2821,40,213,5
978,2,2334,40,0,9
979,0,4933,40,202599,0
979,1,4329,40,666,3
979,2,801,40,0,7
980,0,4933,40,202599,0
980,1,4328,40,550,4
980,2,2695,40,0,8
981,0,4933,40,202599,0
981,1,4303,40,534,4
981,2,2232,40,0,9
982,0,4933,40,202599,0
982,1,3171,40,247,4
982,2,2558,40,0,7
983,0,4933,40,202599,0
983,1,2760,40,3543,5
983,2,859,40,48,9
983,3,423,40,0,11
984,0,4933,40,202599,0
984,1,1298,40,240,4
984,2,782,40,0,7
985,0,4933,40,202599,0
985,1,3045,40,313,4
985,2,2552,40,0,6
986,0,4933,40,202599,0
986,1,3804,40,691,4
986,2,2076,40,0,7
987,0,4933,40,202599,0
987,1,2698,40,287,5
987,2,1750,40,0,9
988,0,4933,40,202599,0
988,1,4257,40,417,4
988,2,2253,40,0,8
989,0,4933,40,202599,0
989,1,2765,40,218,3
989,2,622,40,0,9
990,0,4933,40,202599,0
990,1,4199,40,807,4
990,2,779,40,0,8
991,0,4933,40,202599,0
991,1,3218,40,477,4
991,2,2508,40,0,8
992,0,4933,40,202599,0
992,1,4287,40,3319,4
992,2,2475,40,0,8
993,0,4933,40,202599,0
993,1,2949,40,270,5
993,2,1767,40,64,8
993,3,1209,40,0,11
994,0,4933,40,202599,0
994,1,4270,40,2487,4
994,2,2539,40,0,7
995,0,4933,40,202599,0
995,1,4145,40,680,4
995,2,2292,40,0,8
996,0,4933,40,202599,0
